t,t0,treatment_period,yit,country,category_group,x_temp
18687,0,0,532390,slovakia,fossil,42.023
18687,0,0,1105734,slovakia,nuclear,42.023
18687,0,0,119659,slovakia,other,42.023
18687,0,0,518960,slovakia,renewable_ex_nuclear,42.023
18687,0,0,378580,slovenia,fossil,42.165
18687,0,0,447700,slovenia,nuclear,42.165
18687,0,0,332543,slovenia,renewable_ex_nuclear,42.165
18687,0,0,3757075,spain,fossil,52.424
18687,0,0,4200919,spain,nuclear,52.424
18687,0,0,32651,spain,other,52.424
18687,0,0,10960531,spain,renewable_ex_nuclear,52.424
18718,0,0,786793.25,austria,fossil,47.714
18718,0,0,13200,austria,other,47.714
18718,0,0,3020925.5,austria,renewable_ex_nuclear,47.714
18718,0,0,1835231,belgium,fossil,44.414
18718,0,0,3150115,belgium,nuclear,44.414
18718,0,0,408126,belgium,other,44.414
18718,0,0,1451789,belgium,renewable_ex_nuclear,44.414
18718,0,0,1545254,bulgaria,fossil,47.844
18718,0,0,949877,bulgaria,nuclear,47.844
18718,0,0,706361,bulgaria,renewable_ex_nuclear,47.844
18718,0,0,2555235,czech_republic,fossil,43.816
18718,0,0,1675012,czech_republic,nuclear,43.816
18718,0,0,917262,czech_republic,renewable_ex_nuclear,43.816
18718,0,0,688792,denmark,fossil,43.421
18718,0,0,1735325,denmark,renewable_ex_nuclear,43.421
18718,0,0,182298,estonia,fossil,39.854
18718,0,0,130207,estonia,renewable_ex_nuclear,39.854
18718,0,0,773852,finland,fossil,40.139
18718,0,0,1548296,finland,nuclear,40.139
18718,0,0,38110,finland,other,40.139
18718,0,0,1992897,finland,renewable_ex_nuclear,40.139
18718,0,0,2614921,france,fossil,48.56
18718,0,0,22500690,france,nuclear,48.56
18718,0,0,7352399,france,renewable_ex_nuclear,48.56
18718,0,0,13632376.5,germany,fossil,45.931
18718,0,0,4277681,germany,nuclear,45.931
18718,0,0,198734.75,germany,other,45.931
18718,0,0,17626030.75,germany,renewable_ex_nuclear,45.931
18718,0,0,1766188,greece,fossil,59.608
18718,0,0,1041750,greece,renewable_ex_nuclear,59.608
18718,0,0,704454.25,hungary,fossil,47.757
18718,0,0,1153495.5,hungary,nuclear,47.757
18718,0,0,42100.25,hungary,other,47.757
18718,0,0,342974.75,hungary,renewable_ex_nuclear,47.757
18718,0,0,33191,latvia,fossil,NA
18718,0,0,38133,latvia,other,NA
18718,0,0,471324,latvia,renewable_ex_nuclear,NA
18718,0,0,86900,lithuania,fossil,42.709
18718,0,0,8683,lithuania,other,42.709
18718,0,0,206641,lithuania,renewable_ex_nuclear,42.709
18718,0,0,24285.5,luxembourg,fossil,43.766
18718,0,0,68868.5,luxembourg,renewable_ex_nuclear,43.766
18718,0,0,3944211.25,netherlands,fossil,44.467
18718,0,0,277257,netherlands,nuclear,44.467
18718,0,0,1877550.25,netherlands,other,44.467
18718,0,0,888512.5,netherlands,renewable_ex_nuclear,44.467
18718,0,0,66310,norway,fossil,41.294
18718,0,0,10160892,norway,renewable_ex_nuclear,41.294
18718,0,0,8519991,poland,fossil,45.095
18718,0,0,1797719,poland,renewable_ex_nuclear,45.095
18718,0,0,1266661,portugal,fossil,61.27
18718,0,0,15785,portugal,other,61.27
18718,0,0,1912217,portugal,renewable_ex_nuclear,61.27
18718,0,0,1340188.5,romania,fossil,50.833
18718,0,0,838415.5,romania,nuclear,50.833
18718,0,0,1849543.5,romania,renewable_ex_nuclear,50.833
18718,0,0,454897,slovakia,fossil,47.404
18718,0,0,923824,slovakia,nuclear,47.404
18718,0,0,89386,slovakia,other,47.404
18718,0,0,466945,slovakia,renewable_ex_nuclear,47.404
18718,0,0,301723,slovenia,fossil,46.033
18718,0,0,329940,slovenia,renewable_ex_nuclear,46.033
18718,0,0,4604537,spain,fossil,55.749
18718,0,0,3513034,spain,nuclear,55.749
18718,0,0,21263,spain,other,55.749
18718,0,0,7917680,spain,renewable_ex_nuclear,55.749
18748,0,0,294733.75,austria,fossil,55.699
18748,0,0,14256,austria,other,55.699
18748,0,0,4785454.75,austria,renewable_ex_nuclear,55.699
18748,0,0,1246937,belgium,fossil,52.467
18748,0,0,3354751,belgium,nuclear,52.467
18748,0,0,415538,belgium,other,52.467
18748,0,0,1406156,belgium,renewable_ex_nuclear,52.467
18748,0,0,1299231,bulgaria,fossil,60.482
18748,0,0,719187,bulgaria,nuclear,60.482
18748,0,0,783426,bulgaria,renewable_ex_nuclear,60.482
18748,0,0,1823091,czech_republic,fossil,51.935
18748,0,0,2007342,czech_republic,nuclear,51.935
18748,0,0,3262,czech_republic,other,51.935
18748,0,0,1042236,czech_republic,renewable_ex_nuclear,51.935
18748,0,0,569496,denmark,fossil,52.181
18748,0,0,1497046,denmark,renewable_ex_nuclear,52.181
18748,0,0,191263,estonia,fossil,49.803
18748,0,0,111775,estonia,renewable_ex_nuclear,49.803
18748,0,0,542284,finland,fossil,50.369
18748,0,0,1292416,finland,nuclear,50.369
18748,0,0,32229,finland,other,50.369
18748,0,0,2133551,finland,renewable_ex_nuclear,50.369
18748,0,0,1203040,france,fossil,54.818
18748,0,0,23811862,france,nuclear,54.818
18748,0,0,10353758,france,renewable_ex_nuclear,54.818
18748,0,0,10422228.75,germany,fossil,54.817
18748,0,0,4592208.25,germany,nuclear,54.817
18748,0,0,187820,germany,other,54.817
18748,0,0,19705396,germany,renewable_ex_nuclear,54.817
18748,0,0,1433725,greece,fossil,72.133
18748,0,0,1204598,greece,renewable_ex_nuclear,72.133
18748,0,0,716479,hungary,fossil,57.416
18748,0,0,954784.25,hungary,nuclear,57.416
18748,0,0,32535.75,hungary,other,57.416
18748,0,0,391265,hungary,renewable_ex_nuclear,57.416
18748,0,0,3978,latvia,fossil,NA
18748,0,0,39283,latvia,other,NA
18748,0,0,413260,latvia,renewable_ex_nuclear,NA
18748,0,0,59610,lithuania,fossil,51.899
18748,0,0,7733,lithuania,other,51.899
18748,0,0,215488,lithuania,renewable_ex_nuclear,51.899
18748,0,0,23020.5,luxembourg,fossil,49.651
18748,0,0,83391.75,luxembourg,renewable_ex_nuclear,49.651
18748,0,0,3699550,netherlands,fossil,52.244
18748,0,0,182511.5,netherlands,nuclear,52.244
18748,0,0,2024165.75,netherlands,other,52.244
18748,0,0,817459,netherlands,renewable_ex_nuclear,52.244
18748,0,0,76711,norway,fossil,49.81
18748,0,0,10201674,norway,renewable_ex_nuclear,49.81
18748,0,0,8428290,poland,fossil,55.562
18748,0,0,2194398,poland,renewable_ex_nuclear,55.562
18748,0,0,820741,portugal,fossil,63.701
18748,0,0,19891,portugal,other,63.701
18748,0,0,2287890,portugal,renewable_ex_nuclear,63.701
18748,0,0,1136993.5,romania,fossil,63.8
18748,0,0,579034,romania,nuclear,63.8
18748,0,0,2530205.25,romania,renewable_ex_nuclear,63.8
18748,0,0,251249,slovakia,fossil,55.36
18748,0,0,1040467,slovakia,nuclear,55.36
18748,0,0,91056,slovakia,other,55.36
18748,0,0,639181,slovakia,renewable_ex_nuclear,55.36
18748,0,0,177189,slovenia,fossil,54.308
18748,0,0,356786,slovenia,nuclear,54.308
18748,0,0,640537,slovenia,renewable_ex_nuclear,54.308
18748,0,0,4005209,spain,fossil,64.387
18748,0,0,3821904,spain,nuclear,64.387
18748,0,0,35788,spain,other,64.387
18748,0,0,9511745,spain,renewable_ex_nuclear,64.387
18779,0,0,134780.5,austria,fossil,71.045
18779,0,0,13728,austria,other,71.045
18779,0,0,4501009.25,austria,renewable_ex_nuclear,71.045
18779,0,0,1406304,belgium,fossil,64.985
18779,0,0,3446965,belgium,nuclear,64.985
18779,0,0,331286,belgium,other,64.985
18779,0,0,1031477,belgium,renewable_ex_nuclear,64.985
18779,0,0,771239,bulgaria,fossil,66.545
18779,0,0,1285573,bulgaria,nuclear,66.545
18779,0,0,672975,bulgaria,renewable_ex_nuclear,66.545
18779,0,0,2002399,czech_republic,fossil,67.262
18779,0,0,1991860,czech_republic,nuclear,67.262
18779,0,0,910774,czech_republic,renewable_ex_nuclear,67.262
18779,0,0,528533,denmark,fossil,64.342
18779,0,0,1192374,denmark,renewable_ex_nuclear,64.342
18779,0,0,269155,estonia,fossil,66.041
18779,0,0,112872,estonia,renewable_ex_nuclear,66.041
18779,0,0,317468,finland,fossil,65.366
18779,0,0,1349076,finland,nuclear,65.366
18779,0,0,17763,finland,other,65.366
18779,0,0,1774809,finland,renewable_ex_nuclear,65.366
18779,0,0,1436384,france,fossil,67.152
18779,0,0,23915810,france,nuclear,67.152
18779,0,0,8164547,france,renewable_ex_nuclear,67.152
18779,0,0,14066405.75,germany,fossil,70.275
18779,0,0,4281401.25,germany,nuclear,70.275
18779,0,0,132870.75,germany,other,70.275
18779,0,0,15681868.5,germany,renewable_ex_nuclear,70.275
18779,0,0,1991304,greece,fossil,77.338
18779,0,0,969798,greece,renewable_ex_nuclear,77.338
18779,0,0,732002.5,hungary,fossil,73.193
18779,0,0,1163312.75,hungary,nuclear,73.193
18779,0,0,40679.75,hungary,other,73.193
18779,0,0,433299.5,hungary,renewable_ex_nuclear,73.193
18779,0,0,77125,latvia,fossil,NA
18779,0,0,30352,latvia,other,NA
18779,0,0,186221,latvia,renewable_ex_nuclear,NA
18779,0,0,144304,lithuania,fossil,67.25
18779,0,0,11435,lithuania,other,67.25
18779,0,0,134757,lithuania,renewable_ex_nuclear,67.25
18779,0,0,16870.25,luxembourg,fossil,64.682
18779,0,0,59793.75,luxembourg,renewable_ex_nuclear,64.682
18779,0,0,4155951,netherlands,fossil,64.086
18779,0,0,3077,netherlands,nuclear,64.086
18779,0,0,1934604.5,netherlands,other,64.086
18779,0,0,495159,netherlands,renewable_ex_nuclear,64.086
18779,0,0,69687,norway,fossil,61.817
18779,0,0,9614782,norway,renewable_ex_nuclear,61.817
18779,0,0,9146944,poland,fossil,69.555
18779,0,0,1541833,poland,renewable_ex_nuclear,69.555
18779,0,0,1371818,portugal,fossil,67.089
18779,0,0,18710,portugal,other,67.089
18779,0,0,1868657,portugal,renewable_ex_nuclear,67.089
18779,0,0,1277244.5,romania,fossil,70.427
18779,0,0,649410.5,romania,nuclear,70.427
18779,0,0,2318315.25,romania,renewable_ex_nuclear,70.427
18779,0,0,394729,slovakia,fossil,71.182
18779,0,0,985885,slovakia,nuclear,71.182
18779,0,0,73618,slovakia,other,71.182
18779,0,0,522643,slovakia,renewable_ex_nuclear,71.182
18779,0,0,127856,slovenia,fossil,69.678
18779,0,0,425840,slovenia,nuclear,69.678
18779,0,0,543856,slovenia,renewable_ex_nuclear,69.678
18779,0,0,5154427,spain,fossil,72.55
18779,0,0,3241388,spain,nuclear,72.55
18779,0,0,33553,spain,other,72.55
18779,0,0,8109678,spain,renewable_ex_nuclear,72.55
18809,0,0,124173,austria,fossil,72.37
18809,0,0,13728,austria,other,72.37
18809,0,0,4273141,austria,renewable_ex_nuclear,72.37
18809,0,0,1141790,belgium,fossil,64.865
18809,0,0,3597723,belgium,nuclear,64.865
18809,0,0,327614,belgium,other,64.865
18809,0,0,1304793,belgium,renewable_ex_nuclear,64.865
18809,0,0,1259566,bulgaria,fossil,74.11
18809,0,0,1290919,bulgaria,nuclear,74.11
18809,0,0,524735,bulgaria,renewable_ex_nuclear,74.11
18809,0,0,2330519,czech_republic,fossil,67.66
18809,0,0,1646002,czech_republic,nuclear,67.66
18809,0,0,967210,czech_republic,renewable_ex_nuclear,67.66
18809,0,0,544396,denmark,fossil,67.536
18809,0,0,1096396,denmark,renewable_ex_nuclear,67.536
18809,0,0,288562,estonia,fossil,69.733
18809,0,0,119310,estonia,renewable_ex_nuclear,69.733
18809,0,0,274611,finland,fossil,68.444
18809,0,0,1692863,finland,nuclear,68.444
18809,0,0,15371,finland,other,68.444
18809,0,0,1536990,finland,renewable_ex_nuclear,68.444
18809,0,0,1430077,france,fossil,67.413
18809,0,0,23707625,france,nuclear,67.413
18809,0,0,8210968,france,renewable_ex_nuclear,67.413
18809,0,0,12828191.75,germany,fossil,69.793
18809,0,0,4633787.25,germany,nuclear,69.793
18809,0,0,138541.75,germany,other,69.793
18809,0,0,15517294.25,germany,renewable_ex_nuclear,69.793
18809,0,0,2468132,greece,fossil,85.794
18809,0,0,1421966,greece,renewable_ex_nuclear,85.794
18809,0,0,761771.75,hungary,fossil,77.405
18809,0,0,1083119.25,hungary,nuclear,77.405
18809,0,0,35578.5,hungary,other,77.405
18809,0,0,403546.75,hungary,renewable_ex_nuclear,77.405
18809,0,0,123993,latvia,fossil,NA
18809,0,0,26907,latvia,other,NA
18809,0,0,86420,latvia,renewable_ex_nuclear,NA
18809,0,0,106007,lithuania,fossil,72.106
18809,0,0,11137,lithuania,other,72.106
18809,0,0,137194,lithuania,renewable_ex_nuclear,72.106
18809,0,0,16727.25,luxembourg,fossil,62.923
18809,0,0,62247.5,luxembourg,renewable_ex_nuclear,62.923
18809,0,0,4338789.75,netherlands,fossil,64.683
18809,0,0,276680.75,netherlands,nuclear,64.683
18809,0,0,1875200.75,netherlands,other,64.683
18809,0,0,675878.25,netherlands,renewable_ex_nuclear,64.683
18809,0,0,75152,norway,fossil,67.242
18809,0,0,9000442,norway,renewable_ex_nuclear,67.242
18809,0,0,9666181,poland,fossil,73.079
18809,0,0,1423317,poland,renewable_ex_nuclear,73.079
18809,0,0,1161973,portugal,fossil,70.722
18809,0,0,13281,portugal,other,70.722
18809,0,0,1963444,portugal,renewable_ex_nuclear,70.722
18809,0,0,1543514.25,romania,fossil,78.82
18809,0,0,773589.5,romania,nuclear,78.82
18809,0,0,1738656.25,romania,renewable_ex_nuclear,78.82
18809,0,0,332851,slovakia,fossil,73.262
18809,0,0,1119379,slovakia,nuclear,73.262
18809,0,0,80330,slovakia,other,73.262
18809,0,0,488299,slovakia,renewable_ex_nuclear,73.262
18809,0,0,146922,slovenia,fossil,71.76
18809,0,0,420875,slovenia,nuclear,71.76
18809,0,0,407448,slovenia,renewable_ex_nuclear,71.76
18809,0,0,4818473,spain,fossil,77.799
18809,0,0,4320256,spain,nuclear,77.799
18809,0,0,36449,spain,other,77.799
18809,0,0,8744194,spain,renewable_ex_nuclear,77.799
18840,0,0,111604.5,austria,fossil,67.166
18840,0,0,14256,austria,other,67.166
18840,0,0,4647511.25,austria,renewable_ex_nuclear,67.166
18840,0,0,1032684,belgium,fossil,63.231
18840,0,0,3601725,belgium,nuclear,63.231
18840,0,0,370167,belgium,other,63.231
18840,0,0,1504771,belgium,renewable_ex_nuclear,63.231
18840,0,0,1507270,bulgaria,fossil,74.631
18840,0,0,1346602,bulgaria,nuclear,74.631
18840,0,0,448464,bulgaria,renewable_ex_nuclear,74.631
18840,0,0,2232366,czech_republic,fossil,63.508
18840,0,0,1936279,czech_republic,nuclear,63.508
18840,0,0,950602,czech_republic,renewable_ex_nuclear,63.508
18840,0,0,459001,denmark,fossil,61.603
18840,0,0,1452185,denmark,renewable_ex_nuclear,61.603
18840,0,0,243960,estonia,fossil,60.389
18840,0,0,116227,estonia,renewable_ex_nuclear,60.389
18840,0,0,386910,finland,fossil,59.945
18840,0,0,1663668,finland,nuclear,59.945
18840,0,0,23905,finland,other,59.945
18840,0,0,1698143,finland,renewable_ex_nuclear,59.945
18840,0,0,908685,france,fossil,66.046
18840,0,0,25243095,france,nuclear,66.046
18840,0,0,7466851,france,renewable_ex_nuclear,66.046
18840,0,0,11763104.75,germany,fossil,64.754
18840,0,0,5040102.75,germany,nuclear,64.754
18840,0,0,158473.25,germany,other,64.754
18840,0,0,17176137.5,germany,renewable_ex_nuclear,64.754
18840,0,0,2593833,greece,fossil,86.366
18840,0,0,1346451,greece,renewable_ex_nuclear,86.366
18840,0,0,764524.5,hungary,fossil,70.879
18840,0,0,1037468.25,hungary,nuclear,70.879
18840,0,0,43614.25,hungary,other,70.879
18840,0,0,373419.75,hungary,renewable_ex_nuclear,70.879
18840,0,0,14452,latvia,fossil,NA
18840,0,0,27434,latvia,other,NA
18840,0,0,91224,latvia,renewable_ex_nuclear,NA
18840,0,0,62774,lithuania,fossil,61.089
18840,0,0,11249,lithuania,other,61.089
18840,0,0,179066,lithuania,renewable_ex_nuclear,61.089
18840,0,0,17314.5,luxembourg,fossil,61.731
18840,0,0,62746,luxembourg,renewable_ex_nuclear,61.731
18840,0,0,3447386,netherlands,fossil,63.14
18840,0,0,305248.5,netherlands,nuclear,63.14
18840,0,0,1779317.25,netherlands,other,63.14
18840,0,0,883924.25,netherlands,renewable_ex_nuclear,63.14
18840,0,0,72565,norway,fossil,61.336
18840,0,0,8794206,norway,renewable_ex_nuclear,61.336
18840,0,0,9582263,poland,fossil,64.029
18840,0,0,1759017,poland,renewable_ex_nuclear,64.029
18840,0,0,1043741,portugal,fossil,71.687
18840,0,0,17345,portugal,other,71.687
18840,0,0,1641889,portugal,renewable_ex_nuclear,71.687
18840,0,0,1489379,romania,fossil,78.683
18840,0,0,869115.5,romania,nuclear,78.683
18840,0,0,1436112.25,romania,renewable_ex_nuclear,78.683
18840,0,0,249445,slovakia,fossil,67.974
18840,0,0,1250883,slovakia,nuclear,67.974
18840,0,0,85415,slovakia,other,67.974
18840,0,0,538619,slovakia,renewable_ex_nuclear,67.974
18840,0,0,340818,slovenia,fossil,67.553
18840,0,0,436989,slovenia,nuclear,67.553
18840,0,0,376198,slovenia,renewable_ex_nuclear,67.553
18840,0,0,5116133,spain,fossil,80.303
18840,0,0,4503363,spain,nuclear,80.303
18840,0,0,37648,spain,other,80.303
18840,0,0,8206798,spain,renewable_ex_nuclear,80.303
18871,0,0,215325.5,austria,fossil,63.111
18871,0,0,13728,austria,other,63.111
18871,0,0,3327808,austria,renewable_ex_nuclear,63.111
18871,0,0,952981,belgium,fossil,62.161
18871,0,0,3130034,belgium,nuclear,62.161
18871,0,0,364760,belgium,other,62.161
18871,0,0,1221796,belgium,renewable_ex_nuclear,62.161
18871,0,0,1840698,bulgaria,fossil,62.919
18871,0,0,1238459,bulgaria,nuclear,62.919
18871,0,0,390691,bulgaria,renewable_ex_nuclear,62.919
18871,0,0,2367965,czech_republic,fossil,61.321
18871,0,0,2308916,czech_republic,nuclear,61.321
18871,0,0,928786,czech_republic,renewable_ex_nuclear,61.321
18871,0,0,613859,denmark,fossil,59.151
18871,0,0,1296029,denmark,renewable_ex_nuclear,59.151
18871,0,0,355322,estonia,fossil,51.328
18871,0,0,111350,estonia,renewable_ex_nuclear,51.328
18871,0,0,625559,finland,fossil,49.61
18871,0,0,1356888,finland,nuclear,49.61
18871,0,0,33734,finland,other,49.61
18871,0,0,1841117,finland,renewable_ex_nuclear,49.61
18871,0,0,1936539,france,fossil,65.146
18871,0,0,25017357,france,nuclear,65.146
18871,0,0,6066020,france,renewable_ex_nuclear,65.146
18871,0,0,16527029,germany,fossil,61.992
18871,0,0,4710664,germany,nuclear,61.992
18871,0,0,177071,germany,other,61.992
18871,0,0,14425011.75,germany,renewable_ex_nuclear,61.992
18871,0,0,2101436,greece,fossil,75.976
18871,0,0,1217487,greece,renewable_ex_nuclear,75.976
18871,0,0,749844.5,hungary,fossil,64.344
18871,0,0,1046751.5,hungary,nuclear,64.344
18871,0,0,38486,hungary,other,64.344
18871,0,0,328386.25,hungary,renewable_ex_nuclear,64.344
18871,0,0,144366,latvia,fossil,NA
18871,0,0,26190,latvia,other,NA
18871,0,0,107165,latvia,renewable_ex_nuclear,NA
18871,0,0,151648,lithuania,fossil,51.705
18871,0,0,10218,lithuania,other,51.705
18871,0,0,187818,lithuania,renewable_ex_nuclear,51.705
18871,0,0,14320,luxembourg,fossil,60.091
18871,0,0,51112.75,luxembourg,renewable_ex_nuclear,60.091
18871,0,0,4322569.5,netherlands,fossil,62.045
18871,0,0,293958.75,netherlands,nuclear,62.045
18871,0,0,1818914.75,netherlands,other,62.045
18871,0,0,613273.25,netherlands,renewable_ex_nuclear,62.045
18871,0,0,65749,norway,fossil,56.476
18871,0,0,9498276,norway,renewable_ex_nuclear,56.476
18871,0,0,10215568,poland,fossil,58.315
18871,0,0,1577754,poland,renewable_ex_nuclear,58.315
18871,0,0,1362973,portugal,fossil,70.732
18871,0,0,17089,portugal,other,70.732
18871,0,0,1672523,portugal,renewable_ex_nuclear,70.732
18871,0,0,1415488.75,romania,fossil,66.248
18871,0,0,843108.25,romania,nuclear,66.248
18871,0,0,1332872.5,romania,renewable_ex_nuclear,66.248
18871,0,0,407345,slovakia,fossil,62.893
18871,0,0,1075029,slovakia,nuclear,62.893
18871,0,0,81554,slovakia,other,62.893
18871,0,0,457733,slovakia,renewable_ex_nuclear,62.893
18871,0,0,263499,slovenia,fossil,62.074
18871,0,0,421759,slovenia,nuclear,62.074
18871,0,0,223227,slovenia,renewable_ex_nuclear,62.074
18871,0,0,5976625,spain,fossil,69.193
18871,0,0,4269445,spain,nuclear,69.193
18871,0,0,37521,spain,other,69.193
18871,0,0,6665730,spain,renewable_ex_nuclear,69.193
18901,0,0,849876.25,austria,fossil,51.865
18901,0,0,13728,austria,other,51.865
18901,0,0,2917275.5,austria,renewable_ex_nuclear,51.865
18901,0,0,965135,belgium,fossil,53.276
18901,0,0,3470222,belgium,nuclear,53.276
18901,0,0,388203,belgium,other,53.276
18901,0,0,1707892,belgium,renewable_ex_nuclear,53.276
18901,0,0,2200668,bulgaria,fossil,49.678
18901,0,0,673179,bulgaria,nuclear,49.678
18901,0,0,420992,bulgaria,renewable_ex_nuclear,49.678
18901,0,0,3025542,czech_republic,fossil,49.68
18901,0,0,2450359,czech_republic,nuclear,49.68
18901,0,0,898858,czech_republic,renewable_ex_nuclear,49.68
18901,0,0,553674,denmark,fossil,51.556
18901,0,0,1806931,denmark,renewable_ex_nuclear,51.556
18901,0,0,324371,estonia,fossil,47.726
18901,0,0,134720,estonia,renewable_ex_nuclear,47.726
18901,0,0,585278,finland,fossil,46.346
18901,0,0,1736839,finland,nuclear,46.346
18901,0,0,38567,finland,other,46.346
18901,0,0,2394185,finland,renewable_ex_nuclear,46.346
18901,0,0,2217783,france,fossil,54.627
18901,0,0,25551504,france,nuclear,54.627
18901,0,0,6831923,france,renewable_ex_nuclear,54.627
18901,0,0,14935441.25,germany,fossil,52.347
18901,0,0,4459353.5,germany,nuclear,52.347
18901,0,0,176165.75,germany,other,52.347
18901,0,0,18142263.75,germany,renewable_ex_nuclear,52.347
18901,0,0,1468769,greece,fossil,64.882
18901,0,0,1045552,greece,renewable_ex_nuclear,64.882
18901,0,0,850175,hungary,fossil,51.588
18901,0,0,1028293.25,hungary,nuclear,51.588
18901,0,0,42193.5,hungary,other,51.588
18901,0,0,321884.75,hungary,renewable_ex_nuclear,51.588
18901,0,0,83260,latvia,fossil,NA
18901,0,0,27577,latvia,other,NA
18901,0,0,126351,latvia,renewable_ex_nuclear,NA
18901,0,0,52752,lithuania,fossil,44.818
18901,0,0,9698,lithuania,other,44.818
18901,0,0,257200,lithuania,renewable_ex_nuclear,44.818
18901,0,0,22586,luxembourg,fossil,49.847
18901,0,0,55081.75,luxembourg,renewable_ex_nuclear,49.847
18901,0,0,4168296.25,netherlands,fossil,53.845
18901,0,0,268997,netherlands,nuclear,53.845
18901,0,0,1803370.25,netherlands,other,53.845
18901,0,0,1254522.25,netherlands,renewable_ex_nuclear,53.845
18901,0,0,71059,norway,fossil,48.993
18901,0,0,10188431,norway,renewable_ex_nuclear,48.993
18901,0,0,9654955,poland,fossil,50.802
18901,0,0,2037201,poland,renewable_ex_nuclear,50.802
18901,0,0,1071194,portugal,fossil,68.476
18901,0,0,16153,portugal,other,68.476
18901,0,0,1863925,portugal,renewable_ex_nuclear,68.476
18901,0,0,1555751,romania,fossil,52.469
18901,0,0,851562.5,romania,nuclear,52.469
18901,0,0,1338184,romania,renewable_ex_nuclear,52.469
18901,0,0,369906,slovakia,fossil,51.562
18901,0,0,1092161,slovakia,nuclear,51.562
18901,0,0,87640,slovakia,other,51.562
18901,0,0,389016,slovakia,renewable_ex_nuclear,51.562
18901,0,0,297709,slovenia,fossil,49.78
18901,0,0,424882,slovenia,nuclear,49.78
18901,0,0,231073,slovenia,renewable_ex_nuclear,49.78
18901,0,0,5404727,spain,fossil,61.619
18901,0,0,3979830,spain,nuclear,61.619
18901,0,0,34137,spain,other,61.619
18901,0,0,7186338,spain,renewable_ex_nuclear,61.619
18932,0,0,1456344.25,austria,fossil,42.807
18932,0,0,13728,austria,other,42.807
18932,0,0,2795684,austria,renewable_ex_nuclear,42.807
18932,0,0,2103135,belgium,fossil,43.993
18932,0,0,3069587,belgium,nuclear,43.993
18932,0,0,380850,belgium,other,43.993
18932,0,0,1213934,belgium,renewable_ex_nuclear,43.993
18932,0,0,2111451,bulgaria,fossil,46.392
18932,0,0,1337608,bulgaria,nuclear,46.392
18932,0,0,381428,bulgaria,renewable_ex_nuclear,46.392
18932,0,0,3580914,czech_republic,fossil,40.575
18932,0,0,2352620,czech_republic,nuclear,40.575
18932,0,0,813807,czech_republic,renewable_ex_nuclear,40.575
18932,0,0,812059,denmark,fossil,44.461
18932,0,0,1808011,denmark,renewable_ex_nuclear,44.461
18932,0,0,421086,estonia,fossil,37.491
18932,0,0,121841,estonia,renewable_ex_nuclear,37.491
18932,0,0,825949,finland,fossil,35.049
18932,0,0,1742024,finland,nuclear,35.049
18932,0,0,60100,finland,other,35.049
18932,0,0,2490544,finland,renewable_ex_nuclear,35.049
18932,0,0,4951637,france,fossil,44.567
18932,0,0,26237839,france,nuclear,44.567
18932,0,0,6788511,france,renewable_ex_nuclear,44.567
18932,0,0,19371237.75,germany,fossil,43.675
18932,0,0,4857601.25,germany,nuclear,43.675
18932,0,0,239564,germany,other,43.675
18932,0,0,14845630.5,germany,renewable_ex_nuclear,43.675
18932,0,0,1903170,greece,fossil,60.677
18932,0,0,1156554,greece,renewable_ex_nuclear,60.677
18932,0,0,1050594,hungary,fossil,43.478
18932,0,0,904120.75,hungary,nuclear,43.478
18932,0,0,47028,hungary,other,43.478
18932,0,0,236397,hungary,renewable_ex_nuclear,43.478
18932,0,0,145819,latvia,fossil,NA
18932,0,0,33952,latvia,other,NA
18932,0,0,188157,latvia,renewable_ex_nuclear,NA
18932,0,0,32433,lithuania,fossil,36.721
18932,0,0,9152,lithuania,other,36.721
18932,0,0,249697,lithuania,renewable_ex_nuclear,36.721
18932,0,0,26918,luxembourg,fossil,40.487
18932,0,0,48298.25,luxembourg,renewable_ex_nuclear,40.487
18932,0,0,5921504.5,netherlands,fossil,46.575
18932,0,0,300053,netherlands,nuclear,46.575
18932,0,0,2012905.75,netherlands,other,46.575
18932,0,0,965047.75,netherlands,renewable_ex_nuclear,46.575
18932,0,0,75014,norway,fossil,37.046
18932,0,0,12403487,norway,renewable_ex_nuclear,37.046
18932,0,0,10607217,poland,fossil,42.34
18932,0,0,1808844,poland,renewable_ex_nuclear,42.34
18932,0,0,1245936,portugal,fossil,58.238
18932,0,0,17138,portugal,other,58.238
18932,0,0,2283281,portugal,renewable_ex_nuclear,58.238
18932,0,0,1735562.25,romania,fossil,47.897
18932,0,0,873028.25,romania,nuclear,47.897
18932,0,0,1310200,romania,renewable_ex_nuclear,47.897
18932,0,0,476035,slovakia,fossil,42.386
18932,0,0,1231857,slovakia,nuclear,42.386
18932,0,0,105227,slovakia,other,42.386
18932,0,0,353112,slovakia,renewable_ex_nuclear,42.386
18932,0,0,359548,slovenia,fossil,43.078
18932,0,0,431331,slovenia,nuclear,43.078
18932,0,0,291132,slovenia,renewable_ex_nuclear,43.078
18932,0,0,7320364,spain,fossil,48.126
18932,0,0,3112136,spain,nuclear,48.126
18932,0,0,38851,spain,other,48.126
18932,0,0,8700148,spain,renewable_ex_nuclear,48.126
18962,1,0,1407675,austria,fossil,37.622
18962,1,0,13728,austria,other,37.622
18962,1,0,2941062.75,austria,renewable_ex_nuclear,37.622
18962,1,0,1780164,belgium,fossil,42.473
18962,1,0,3678309,belgium,nuclear,42.473
