t,t0,treatment_period,yit,country,x_load,temp
19028,0,1,68204,estonia,151397,32.731
19028,0,1,202055,finland,1494553,29.421
19028,0,1,1131667,france,9172376,44.519
19028,0,1,3200573.25,germany,36477082,42.321
19028,0,1,238249.25,hungary,3209036,40.231
19028,0,1,2725695,italy,4958768,52.228
19028,0,1,6210,lithuania,227547,33.863
19028,0,1,5407.25,luxembourg,364357,39.361
19028,0,1,882224.5,netherlands,7466514,44.566
19028,0,1,17108,norway,2651165,35.63
19028,0,1,2069707,poland,3028523,39.356
19028,0,1,318805,portugal,873849,57.942
19028,0,1,412871,romania,4176658,43.357
19028,0,1,86724,slovakia,508462,41.811
19028,0,1,1648291,spain,4112586,49.756
19035,0,1,270982.5,austria,4587390,43.991
19035,0,1,252537,belgium,5986960,46.364
19035,0,1,169430,bosnia_herzegovina,197609,NA
19035,0,1,551601,bulgaria,730352,40.852
19035,0,1,593350,czech_republic,1197192,41.504
19035,0,1,142416,denmark,656506,39.965
19035,0,1,54292,estonia,148130,34.698
19035,0,1,188288,finland,1502657,32.421
19035,0,1,923166,france,8996501,47.532
19035,0,1,3145199.25,germany,36172792,43.724
19035,0,1,236041.5,hungary,3167528,43.546
19035,0,1,2800710,italy,4966088,52.134
19035,0,1,2580,lithuania,215871,33.866
19035,0,1,5178.5,luxembourg,354396,42.985
19035,0,1,730504.5,netherlands,7231944,45.375
19035,0,1,17934,norway,2625290,37.147
19035,0,1,1933065,poland,2921736,39.547
19035,0,1,224763,portugal,894404,55.954
19035,0,1,417284,romania,4092706,43.524
19035,0,1,88056,slovakia,503774,43.562
19035,0,1,1250268,spain,4089459,49.592
19042,0,1,184907.5,austria,4488536,44.748
19042,0,1,254278,belgium,5894712,44.005
19042,0,1,192156,bosnia_herzegovina,192061,NA
19042,0,1,478973,bulgaria,692279,42.49
19042,0,1,618582,czech_republic,1179533,41.844
19042,0,1,143766,denmark,659768,39.878
19042,0,1,42157,estonia,151492,31.395
19042,0,1,218862,finland,1550536,27.791
19042,0,1,765302,france,8564115,46.033
19042,0,1,2840401.5,germany,35912703,42.474
19042,0,1,212173,hungary,3132848,42.015
19042,0,1,2309168,italy,4776901,54.268
19042,0,1,2566,lithuania,224165,34.099
19042,0,1,5233.25,luxembourg,359156,40.528
19042,0,1,668087.75,netherlands,7308215,43.909
19042,0,1,15884,norway,2716678,31.652
19042,0,1,2027233,poland,2955352,40.411
19042,0,1,205039,portugal,870885,59.217
19042,0,1,391577.75,romania,3997715,46.151
19042,0,1,77833,slovakia,496209,43.886
19042,0,1,1265351,spain,4020313,50.297
19049,0,1,306609.75,austria,4589346,37.076
19049,0,1,372107,belgium,5810466,42.764
19049,0,1,138862,bosnia_herzegovina,201038,NA
19049,0,1,531469,bulgaria,754700,34.419
19049,0,1,767759,czech_republic,1214791,34.364
19049,0,1,261170,denmark,631549,36.689
19049,0,1,89301,estonia,141851,31.635
19049,0,1,189737,finland,1443565,30.471
19049,0,1,1162896,france,8835337,45.339
19049,0,1,4648278.75,germany,34450295,36.816
19049,0,1,212109.75,hungary,3149296,38.046
19049,0,1,2491579,italy,4887818,46.334
19049,0,1,3036,lithuania,219792,30.652
19049,0,1,5106,luxembourg,361356,38.866
19049,0,1,1085617.5,netherlands,6720176,41.848
19049,0,1,16506,norway,2541300,36.245
19049,0,1,2570631,poland,3042441,34.733
19049,0,1,288289,portugal,827295,56.574
19049,0,1,349600.75,romania,4128502,39.931
19049,0,1,62666,slovakia,504688,37.241
19049,0,1,1505108,spain,3985073,49.968
19056,0,1,333195.5,austria,4552144,36.803
19056,0,1,266546,belgium,5639264,43.359
19056,0,1,167761,bosnia_herzegovina,210070,NA
19056,0,1,570523,bulgaria,794499,31.144
19056,0,1,794715,czech_republic,1231578,34.687
19056,0,1,272618,denmark,618695,36.184
19056,0,1,123850,estonia,148442,28.614
19056,0,1,239754,finland,1491090,28.363
19056,0,1,1001802,france,8821413,45.736
19056,0,1,4514619.5,germany,34275370,38.553
19056,0,1,215820.75,hungary,3208663,36.556
19056,0,1,2429231,italy,4932284,46.438
19056,0,1,23238,lithuania,225840,27.944
19056,0,1,5037.75,luxembourg,359002,39.484
19056,0,1,1131454.25,netherlands,6506480,42.721
19056,0,1,16188,norway,2525187,34.799
19056,0,1,2608290,poland,3076537,33.755
19056,0,1,289135,portugal,873665,55.209
19056,0,1,341392,romania,4156560,34.312
19056,0,1,66794,slovakia,507136,36.454
19056,0,1,1274952,spain,3968080,47.743
19063,0,1,320486,austria,4370132,44.286
19063,0,1,377581,belgium,5405510,49.158
19063,0,1,174050,bosnia_herzegovina,200316,NA
19063,0,1,561210,bulgaria,792345,33.281
19063,0,1,792980,czech_republic,1182255,43.416
19063,0,1,203903,denmark,607204,40.601
19063,0,1,106100,estonia,142394,36.501
19063,0,1,178728,finland,1406597,33.825
19063,0,1,994006,france,8173466,49.222
19063,0,1,4180200.5,germany,33885987,46.095
19063,0,1,188174.25,hungary,2884187,38.245
19063,0,1,2793106,italy,4738977,53.796
19063,0,1,14348,lithuania,220507,35.876
19063,0,1,4923,luxembourg,349100,46
19063,0,1,1044954.75,netherlands,6564147,49.656
19063,0,1,16697,norway,2412426,37.344
19063,0,1,2322011,poland,2937757,40.436
19063,0,1,172187,portugal,880227,57.596
19063,0,1,327020,romania,4088100,38.885
19063,0,1,58316,slovakia,494099,42.332
19063,0,1,1130114,spain,3917968,51.611
19070,0,1,289435.25,austria,4172452,48.98
19070,0,1,331585,belgium,5347415,50.912
19070,0,1,181698,bosnia_herzegovina,190081,NA
19070,0,1,522491,bulgaria,745207,37.867
19070,0,1,759328,czech_republic,1140238,46.118
19070,0,1,209144,denmark,588721,43.842
19070,0,1,89591,estonia,139902,40.458
19070,0,1,144074,finland,1322789,39.051
19070,0,1,948894,france,7635995,53.753
19070,0,1,4024992.75,germany,33048793,48.699
19070,0,1,193558,hungary,2963389,46.846
19070,0,1,2534790,italy,4606924,53.956
19070,0,1,14479,lithuania,215862,42.644
19070,0,1,3011.75,luxembourg,339778,49.447
19070,0,1,1070764,netherlands,6204557,49.726
19070,0,1,16903,norway,2316643,42.541
19070,0,1,2266920,poland,2853662,45.789
19070,0,1,253017,portugal,852901,57.31
19070,0,1,289584,romania,3879160,45.991
19070,0,1,49337,slovakia,481380,47.069
19070,0,1,1129509,spain,3840370,50.336
19077,0,1,225704,austria,4054478,51.656
19077,0,1,348457,belgium,5483021,47.637
19077,0,1,166592,bosnia_herzegovina,178460,NA
19077,0,1,489845,bulgaria,636229,52.031
19077,0,1,682800,czech_republic,1087390,46.391
19077,0,1,208003,denmark,575952,40.138
19077,0,1,73069,estonia,147715,30.166
19077,0,1,192475,finland,1432138,28.706
19077,0,1,910254,france,7136304,51.144
19077,0,1,4416137,germany,32794527,46.107
19077,0,1,179942.75,hungary,2875595,51.811
19077,0,1,2558278,italy,4560154,56.861
19077,0,1,28902,lithuania,211771,36.413
19077,0,1,4404.75,luxembourg,337815,47.591
19077,0,1,1060362.75,netherlands,6399022,44.911
19077,0,1,16702,norway,2348862,38.749
19077,0,1,2180146,poland,2867258,42.037
19077,0,1,246620,portugal,822364,59.416
19077,0,1,282103,romania,3682830,58.111
19077,0,1,46717,slovakia,461412,50.756
19077,0,1,1303888,spain,3790560,50.411
19084,0,1,178148.5,austria,4477535,47.175
19084,0,1,232730,belgium,5616386,44.167
19084,0,1,176422,bosnia_herzegovina,182176,NA
19084,0,1,402668,bulgaria,606049,49.359
19084,0,1,609994,czech_republic,1160840,43.264
19084,0,1,135782,denmark,612548,39.168
19084,0,1,55797,estonia,147078,33.003
19084,0,1,166871,finland,1439564,31.886
19084,0,1,905224,france,8514664,45.206
19084,0,1,3175551.5,germany,34763152,43.496
19084,0,1,148260.75,hungary,2984869,47.033
19084,0,1,2654394,italy,4618780,52.271
19084,0,1,14195,lithuania,212709,38.697
19084,0,1,4989.5,luxembourg,344350,40.075
19084,0,1,718577.25,netherlands,6892522,44.701
19084,0,1,16992,norway,2447123,35.792
19084,0,1,2001122,poland,2966489,42.072
19084,0,1,263487,portugal,835236,55.58
19084,0,1,273890,romania,3722376,52.254
19084,0,1,51734,slovakia,478670,46.884
19084,0,1,1089716,spain,3995733,46.976
19091,0,1,134862.5,austria,4126946,51.486
19091,0,1,260929,belgium,5392886,51.496
19091,0,1,158543,bosnia_herzegovina,176779,NA
19091,0,1,383141,bulgaria,604576,48.441
19091,0,1,502764,czech_republic,1096888,47.341
19091,0,1,153378,denmark,568220,43.091
19091,0,1,60348,estonia,140961,39.005
19091,0,1,144813,finland,1323104,37.786
19091,0,1,660146,france,7295208,54.457
19091,0,1,3372030.75,germany,32328181,48.084
19091,0,1,132481.5,hungary,2822407,47.409
19091,0,1,2062069,italy,4482137,57.91
19091,0,1,11827,lithuania,206460,43.052
19091,0,1,4352.5,luxembourg,326072,50.239
19091,0,1,910925.5,netherlands,6205735,50.728
19091,0,1,16307,norway,2285951,42.564
19091,0,1,2064373,poland,2877580,45.149
19091,0,1,237709,portugal,810579,60.679
19091,0,1,250909.5,romania,3726947,53.809
19091,0,1,52359,slovakia,464891,49.716
19091,0,1,1084520,spain,3587665,58.068
19098,0,1,186961.25,austria,3933116,45.856
19098,0,1,263696,belgium,5076485,54.538
19098,0,1,164988,bosnia_herzegovina,180953,NA
19098,0,1,439672,bulgaria,649746,45.031
19098,0,1,522908,czech_republic,1037032,44.336
19098,0,1,141175,denmark,526481,47.989
19098,0,1,38184,estonia,128523,42.415
19098,0,1,125575,finland,1218593,44.188
19098,0,1,473550,france,6281369,57.215
19098,0,1,3042600.75,germany,29341972,48.837
19098,0,1,127973.75,hungary,2628210,47.974
19098,0,1,1609877,italy,4042991,59.469
19098,0,1,7716,lithuania,187573,44.362
19098,0,1,3742.25,luxembourg,305769,51.664
19098,0,1,639229.75,netherlands,5674138,54.489
19098,0,1,19079,norway,2031239,52.151
19098,0,1,2063918,poland,2618195,44.756
19098,0,1,63332,portugal,762124,58.749
19098,0,1,257238.5,romania,3766023,49.144
19098,0,1,60115,slovakia,442824,46.004
19098,0,1,701389,spain,3468311,56.361
19105,0,1,174444.5,austria,4001394,53.376
19105,0,1,283978,belgium,5240514,52.749
19105,0,1,172175,bosnia_herzegovina,169365,NA
19105,0,1,429962,bulgaria,540121,57.863
19105,0,1,499357,czech_republic,1066333,49.488
19105,0,1,148984,denmark,541809,46.768
19105,0,1,83190,estonia,132259,40.391
19105,0,1,180917,finland,1255971,40.076
19105,0,1,622222,france,6568112,56.081
19105,0,1,3645571.5,germany,31675495,52.89
19105,0,1,141794.75,hungary,2795260,56.679
19105,0,1,1697662,italy,4158501,62.351
19105,0,1,7163,lithuania,195317,45.42
19105,0,1,4132.5,luxembourg,323196,51.241
19105,0,1,911318.5,netherlands,5916188,50.182
19105,0,1,7268,norway,2024891,47.879
19105,0,1,2274682,poland,2856450,50.499
19105,0,1,295732,portugal,780318,60.627
19105,0,1,254759.75,romania,3239684,61.685
19105,0,1,49193,slovakia,464123,53.378
19105,0,1,1339477,spain,3681220,55.722
19112,0,1,167270.5,austria,3858709,59.639
19112,0,1,284578,belgium,5270692,53.057
19112,0,1,155516,bosnia_herzegovina,159718,NA
19112,0,1,423463,bulgaria,544478,53.432
19112,0,1,494565,czech_republic,1001256,57.396
19112,0,1,147167,denmark,539136,49.866
19112,0,1,47452,estonia,129148,44.203
19112,0,1,166601,finland,1273099,43.026
19112,0,1,688655,france,6460302,56.51
19112,0,1,3594479.75,germany,30746723,56.431
19112,0,1,133523.25,hungary,2605439,62.611
19112,0,1,2087186,italy,4294320,63.045
19112,0,1,8112,lithuania,190307,46.968
19112,0,1,3692,luxembourg,323404,53.336
19112,0,1,1020949.25,netherlands,6089801,50.881
19112,0,1,9828,norway,2045279,49.442
19112,0,1,1995991,poland,2499794,56.306
19112,0,1,232072,portugal,772625,65.546
19112,0,1,307228.75,romania,3508851,58.762
19112,0,1,41098,slovakia,447785,60.109
19112,0,1,895864,spain,3543112,60.818
19119,0,1,108209.5,austria,3797820,65.386
19119,0,1,230483,belgium,5263480,60.811
19119,0,1,147037,bosnia_herzegovina,156992,NA
19119,0,1,367429,bulgaria,541714,59.146
19119,0,1,516944,czech_republic,991780,62.399
19119,0,1,139250,denmark,542889,54.013
19119,0,1,53783,estonia,126866,48.644
19119,0,1,148668,finland,1215769,46.944
19119,0,1,638750,france,6312722,63.51
19119,0,1,2823494,germany,31339055,61.881
19119,0,1,138689,hungary,2660743,66.026
19119,0,1,1687954,italy,4347307,67.214
19119,0,1,9515,lithuania,179024,52.921
19119,0,1,3193,luxembourg,312825,59.764
19119,0,1,650572.25,netherlands,5959348,57.779
19119,0,1,9998,norway,1975744,50.659
19119,0,1,1950237,poland,2671880,59.708
19119,0,1,311700,portugal,771258,71.994
19119,0,1,368547.75,romania,3480576,64.039
19119,0,1,42244,slovakia,443308,65.374
19119,0,1,1110569,spain,3615047,68.711
19126,0,1,109872,austria,3719854,65.391
19126,0,1,333494,belgium,5271435,65.499
19126,0,1,155720,bosnia_herzegovina,154823,NA
19126,0,1,378166,bulgaria,530421,60.401
19126,0,1,478918,czech_republic,984253,63.704
19126,0,1,136490,denmark,536192,55.96
19126,0,1,69600,estonia,125925,48.626
19126,0,1,139958,finland,1157547,49.226
19126,0,1,627971,france,6298718,68.943
19126,0,1,2772879.25,germany,31328665,63.694
19126,0,1,131518,hungary,2620188,65.034
19126,0,1,1686504,italy,4472231,71.544
19126,0,1,9974,lithuania,176477,52.349
19126,0,1,2984,luxembourg,325317,64.001
19126,0,1,752627,netherlands,6114612,62.554
19126,0,1,10121,norway,1916311,54.951
19126,0,1,1944801,poland,2666300,57.759
19126,0,1,292032,portugal,775951,68.83
19126,0,1,332762,romania,3444646,66.869
19126,0,1,52625,slovakia,432629,63.615
19126,0,1,1215203,spain,3717150,73.272
19133,0,1,99674.75,austria,3651070,65.052
19133,0,1,264895,belgium,5111905,59.169
19133,0,1,152744,bosnia_herzegovina,157201,NA
19133,0,1,401467,bulgaria,530061,67.659
19133,0,1,464784,czech_republic,983434,60.344
19133,0,1,102073,denmark,528715,54.948
19133,0,1,87891,estonia,121218,51.974
19133,0,1,141863,finland,1110226,52.493
19133,0,1,451377,france,6063129,61.249
19133,0,1,2234508,germany,29792508,60.139
19133,0,1,141586.5,hungary,2637333,67.083
19133,0,1,1901364,italy,4662321,75.738
19133,0,1,5025,lithuania,175753,56.418
19133,0,1,2950,luxembourg,306851,57.163
19133,0,1,582635.5,netherlands,5930763,57.874
19133,0,1,15407,norway,1829567,53.803
19133,0,1,1898267,poland,2666504,57.394
19133,0,1,221843,portugal,782008,68.032
19133,0,1,311245,romania,3414820,70.046
19133,0,1,41408,slovakia,428621,64.554
19133,0,1,1000764.5,spain,11450728,68.894
19140,0,1,93628.5,austria,3738736,62.602
19140,0,1,301609,belgium,5170307,54.904
19140,0,1,150353,bosnia_herzegovina,155135,NA
19140,0,1,367600,bulgaria,543673,68.715
19140,0,1,579664,czech_republic,982444,57.869
19140,0,1,136876,denmark,531418,53.883
19140,0,1,73182,estonia,126960,53.402
19140,0,1,121906,finland,1119485,53.229
19140,0,1,472360,france,6229049,59.791
19140,0,1,2968853.75,germany,30204241,57.253
19140,0,1,133221.75,hungary,2645953,64.246
19140,0,1,1909973,italy,4408930,77.34
19140,0,1,4880,lithuania,178504,53.981
19140,0,1,3121,luxembourg,316859,54.338
19140,0,1,1016207.5,netherlands,5955169,54.717
19140,0,1,19772,norway,1882619,54.324
19140,0,1,2014442,poland,2664412,56.729
19140,0,1,278853,portugal,793908,66.612
19140,0,1,337733.25,romania,3406086,73.772
19140,0,1,45484,slovakia,425996,63.178
19140,0,1,1380649,spain,15082488,71.956
19147,0,1,31161.25,austria,3626067,67.994
19147,0,1,292851,belgium,5120567,62.451
19147,0,1,158085,bosnia_herzegovina,157560,NA
19147,0,1,370861,bulgaria,545158,68.089
19147,0,1,598476,czech_republic,982181,65.898
19147,0,1,102342,denmark,525362,58.859
19147,0,1,83474,estonia,122179,58.489
19147,0,1,113817,finland,1091639,58.379
19147,0,1,500896,france,6080103,65.331
19147,0,1,2754197.5,germany,28597762,66.441
19147,0,1,136176.25,hungary,2578798,72.051
19147,0,1,2251809,italy,4823652,78.451
19147,0,1,8401,lithuania,173086,67.601
19147,0,1,2961,luxembourg,312739,60.015
19147,0,1,914549.25,netherlands,6041637,60.772
19147,0,1,21903,norway,1776076,60.97
19147,0,1,2017860,poland,2691006,68.664
19147,0,1,308600,portugal,791031,70.679
19147,0,1,358967.75,romania,3522913,72.596
19147,0,1,39641,slovakia,436831,69.762
19147,0,1,1430489,spain,15304708,75.174
19154,0,1,17875.25,austria,3574804,68.875
19154,0,1,277904,belgium,5225466,63.954
19154,0,1,144860,bosnia_herzegovina,152570,NA
19154,0,1,361298,bulgaria,538894,65.624
19154,0,1,494002,czech_republic,963312,66.035
19154,0,1,96466,denmark,508879,60.326
19154,0,1,48972,estonia,118410,59.704
19154,0,1,75468,finland,1136168,60.641
19154,0,1,519217,france,6399016,70.229
19154,0,1,2848107.25,germany,29226020,66.297
19154,0,1,143396,hungary,2659396,70.203
19154,0,1,2153208,italy,4967700,79.384
19154,0,1,5708,lithuania,175554,60.711
19154,0,1,2898.25,luxembourg,323520,65.461
19154,0,1,982911,netherlands,5695516,62.609
19154,0,1,22049,norway,1799575,60.646
19154,0,1,1875683,poland,2570631,63.001
19154,0,1,303361,portugal,806738,73.807
19154,0,1,319338.25,romania,3356161,72.901
19154,0,1,34155,slovakia,430649,67.705
19154,0,1,1860202,spain,16983060,86.84
19161,0,1,51951.25,austria,3749770,72.526
19161,0,1,342832,belgium,5187303,66.697
19161,0,1,134102,bosnia_herzegovina,160808,NA
19161,0,1,343631,bulgaria,542872,67.374
19161,0,1,572736,czech_republic,970852,71.075
19161,0,1,100453,denmark,505399,60.868
19161,0,1,57335,estonia,109935,59.321
19161,0,1,63733,finland,1161651,60.506
19161,0,1,488817,france,6506998,71.216
19161,0,1,3114132.25,germany,30219105,71.051
19161,0,1,143611,hungary,2716672,72.862
19161,0,1,2647019,italy,5250714,80.159
19161,0,1,17459,lithuania,180345,63.529
19161,0,1,2843.25,luxembourg,316962,68.136
19161,0,1,1090390.5,netherlands,5940465,64.036
19161,0,1,22888,norway,1755027,62.886
19161,0,1,1945113,poland,2674050,67.209
19161,0,1,314217,portugal,788152,66.261
19161,0,1,341635,romania,3522167,74.974
19161,0,1,38732,slovakia,426959,71.22
19161,0,1,1973279,spain,16152872,71.75
19168,0,1,62585,austria,3880758,76.004
19168,0,1,387442,belgium,5208106,63.354
19168,0,1,133231,bosnia_herzegovina,170352,NA
19168,0,1,342421,bulgaria,558034,72.144
19168,0,1,645296,czech_republic,986577,70.736
19168,0,1,100491,denmark,541663,67.804
19168,0,1,74666,estonia,123633,74.026
19168,0,1,59649,finland,1115995,70.869
19168,0,1,509647,france,6255239,63.795
19168,0,1,3454705.25,germany,30010851,74.086
19168,0,1,158989,hungary,2941340,80.549
19168,0,1,2768103,italy,5441452,84.404
19168,0,1,33899,lithuania,195104,76.642
19168,0,1,2941.75,luxembourg,319634,63.849
19168,0,1,1298935.25,netherlands,6200898,64.651
19168,0,1,25512,norway,1724880,67.522
19168,0,1,2121996,poland,2802995,77.986
19168,0,1,266354,portugal,777913,66.553
19168,0,1,403751.25,romania,3679958,79.175
19168,0,1,42259,slovakia,435588,77.561
19168,0,1,1363549,spain,15261308,72.897
19175,0,1,59988.25,austria,3781142,69.21
19175,0,1,286426,belgium,5117566,62.461
19175,0,1,140281,bosnia_herzegovina,171937,NA
19175,0,1,343322,bulgaria,570576,73.289
19175,0,1,588649,czech_republic,848941,65.549
19175,0,1,107994,denmark,524037,62.741
19175,0,1,68377,estonia,114731,64.783
19175,0,1,62322,finland,1109875,65.23
19175,0,1,517982,france,6350807,66.484
19175,0,1,3273751.25,germany,30200708,66.994
19175,0,1,147758.75,hungary,2886198,75.314
19175,0,1,2749288,italy,5533118,83.151
19175,0,1,14253,lithuania,187501,67.231
19175,0,1,2858.25,luxembourg,318307,62.338
19175,0,1,836533.25,netherlands,6026700,62.146
19175,0,1,28631,norway,1726605,61.919
19175,0,1,2002241,poland,2697170,67.314
19175,0,1,285575,portugal,818810,75.729
19175,0,1,364860.5,romania,3786327,80.252
19175,0,1,51727,slovakia,411442,68.729
19175,0,1,1399105,spain,16036940,80.33
19182,0,1,20087.5,austria,3691944,69.136
19182,0,1,373431,belgium,5140240,66.713
19182,0,1,146490,bosnia_herzegovina,155021,NA
19182,0,1,376855,bulgaria,551790,65.116
19182,0,1,474614,czech_republic,929582,64.298
19182,0,1,94502,denmark,497703,63.086
19182,0,1,70800,estonia,112007,63.145
19182,0,1,82350,finland,1088383,63.511
19182,0,1,628980,france,6434410,75.116
19182,0,1,3411995.25,germany,29912084,65.369
19182,0,1,148876.25,hungary,2654137,71.896
19182,0,1,2298004,italy,5091781,79.714
19182,0,1,12354,lithuania,189116,62.079
19182,0,1,2810.75,luxembourg,320126,67.196
19182,0,1,1077200.25,netherlands,6221894,64.903
19182,0,1,30173,norway,1711282,61.966
19182,0,1,1748999,poland,2632974,63.504
19182,0,1,336445,portugal,891240,82.715
19182,0,1,319638.25,romania,3528880,74.646
19182,0,1,41969,slovakia,407923,68.797
19182,0,1,2105686,spain,17338376,88.407
19189,0,1,44568,austria,3680139,76.258
19189,0,1,484879,belgium,4913388,69.621
19189,0,1,130816,bosnia_herzegovina,157502,NA
19189,0,1,426094,bulgaria,575528,72.848
19189,0,1,551717,czech_republic,943959,71.144
19189,0,1,91358,denmark,458231,67.339
19189,0,1,49069,estonia,107047,64.519
19189,0,1,50240,finland,1097403,63.258
19189,0,1,701473,france,6663600,76.056
19189,0,1,3486549,germany,29782670,72.709
19189,0,1,167451.25,hungary,2667890,78.336
19189,0,1,3012070,italy,5570465,85.204
19189,0,1,23020,lithuania,187089,64.478
19189,0,1,2576.75,luxembourg,319429,70.904
19189,0,1,1078571.5,netherlands,6266273,68.785
19189,0,1,32561,norway,1732816,65.731
19189,0,1,1908020,poland,2681563,70.166
19189,0,1,332608,portugal,860376,74.345
19189,0,1,358425.5,romania,3619580,79.641
19189,0,1,37623,slovakia,411709,75.593
19189,0,1,2214515,spain,17751304,87.444
19196,0,1,89049.75,austria,3693207,75.456
19196,0,1,446375,belgium,4755158,66.634
19196,0,1,159829,bosnia_herzegovina,179485,NA
19196,0,1,390502,bulgaria,597649,78.617
19196,0,1,562545,czech_republic,883020,70.671
19196,0,1,88851,denmark,468410,61.579
19196,0,1,39131,estonia,104896,64.831
19196,0,1,41472,finland,1096590,63.381
19196,0,1,654557,france,6403195,71.549
19196,0,1,3606299.75,germany,29352814,68.584
19196,0,1,178972.25,hungary,2746772,80.182
19196,0,1,3135502,italy,5736169,84.164
19196,0,1,14944,lithuania,190311,64.38
19196,0,1,2638,luxembourg,312306,68.663
19196,0,1,1009404.75,netherlands,5947995,65.753
19196,0,1,31061,norway,1697016,62.397
19196,0,1,1929739,poland,2656609,69.027
19196,0,1,301859,portugal,841311,74.472
19196,0,1,345412,romania,3768837,85.249
19196,0,1,27371,slovakia,402485,75.794
19196,0,1,2084390,spain,17272800,84.841
19203,0,1,47996.25,austria,3524298,76.243
19203,0,1,465294,belgium,4929564,70.516
19203,0,1,168780,bosnia_herzegovina,171714,NA
19203,0,1,376846,bulgaria,565750,72.683
19203,0,1,571943,czech_republic,852731,72.355
19203,0,1,111140,denmark,508725,65.517
19203,0,1,39327,estonia,114288,66.281
19203,0,1,64464,finland,1101179,64.606
19203,0,1,605360,france,6232672,75.129
19203,0,1,3343002,germany,28756824,74.667
19203,0,1,182630.25,hungary,2577477,75.748
19203,0,1,2594134,italy,5199301,84.89
19203,0,1,14864,lithuania,189173,65.794
19203,0,1,2576.25,luxembourg,300277,70.673
19203,0,1,994954,netherlands,5997083,67.436
19203,0,1,32325,norway,1719898,62.346
19203,0,1,1985415,poland,2620275,70.046
19203,0,1,331807,portugal,848439,75.732
19203,0,1,347825.5,romania,3505884,80.511
19203,0,1,28639,slovakia,389174,74.589
19203,0,1,1946918,spain,16899792,86.462
19210,0,1,47931,austria,3518794,69.484
19210,0,1,383058,belgium,4877440,69.291
19210,0,1,165972,bosnia_herzegovina,168881,NA
19210,0,1,354028,bulgaria,558920,73.974
19210,0,1,501072,czech_republic,880538,66.266
19210,0,1,109784,denmark,528134,63.148
19210,0,1,42451,estonia,116165,63.513
19210,0,1,51582,finland,1132312,63.389
19210,0,1,464864,france,5927095,74.634
19210,0,1,3166063.5,germany,28402925,70.746
19210,0,1,129497.5,hungary,2556893,75.674
19210,0,1,2175023,italy,4591663,82.657
19210,0,1,14542,lithuania,191840,64.509
19210,0,1,2587.75,luxembourg,288112,69.759
19210,0,1,844501.5,netherlands,5640493,68.229
19210,0,1,34106,norway,1767400,64.098
19210,0,1,1992521,poland,2606301,66.945
19210,0,1,338443,portugal,780227,70.859
19210,0,1,324861,romania,3511642,80.946
19210,0,1,30897,slovakia,411492,69.728
19210,0,1,1939733,spain,16003140,85.724
19217,0,1,52760,austria,3498513,77.496
19217,0,1,494674,belgium,4976266,72.312
19217,0,1,146015,bosnia_herzegovina,174340,NA
19217,0,1,383399,bulgaria,548440,72.258
19217,0,1,604011,czech_republic,943099,74.025
19217,0,1,92409,denmark,543205,71.609
19217,0,1,39799,estonia,118345,73.17
19217,0,1,98459,finland,1160167,71.32
19217,0,1,543111,france,5734395,72.669
19217,0,1,3156782.75,germany,28728857,76.402
19217,0,1,167304.75,hungary,2631093,80.141
19217,0,1,1929523,italy,3873753,80.01
19217,0,1,20529,lithuania,193460,74.666
19217,0,1,2529.25,luxembourg,284807,69.96
19217,0,1,1230980.5,netherlands,6336322,71.676
19217,0,1,38524,norway,1725719,68.171
19217,0,1,2011843,poland,2623428,75.914
19217,0,1,209722,portugal,708732,73.356
19217,0,1,346727.25,romania,3378041,79.649
19217,0,1,34668,slovakia,427875,77.661
19217,0,1,1346567,spain,14724100,74.398
19224,0,1,46313.75,austria,3734952,68.758
19224,0,1,464885,belgium,5157034,70.556
19224,0,1,163614,bosnia_herzegovina,173207,NA
19224,0,1,337268,bulgaria,551960,72.032
19224,0,1,630172,czech_republic,933762,66.876
19224,0,1,93012,denmark,529738,67.284
19224,0,1,68965,estonia,121599,67.972
19224,0,1,86656,finland,1147970,65.82
19224,0,1,645101,france,6087429,72.676
19224,0,1,3596154.25,germany,28540315,71.009
19224,0,1,182865.75,hungary,2612223,73.405
19224,0,1,2216792,italy,4315436,79.076
19224,0,1,39068,lithuania,199798,72.68
19224,0,1,2517.25,luxembourg,303494,69.718
19224,0,1,1095413.5,netherlands,6185859,69.989
19224,0,1,35985,norway,1695268,61.471
19224,0,1,2194787,poland,2768199,76.809
19224,0,1,272177,portugal,773749,73.915
19224,0,1,331057.25,romania,3562421,80.765
19224,0,1,34540,slovakia,417775,69.459
19224,0,1,1671368,spain,15641932,82.082
19231,0,1,56563.75,austria,3738281,69.214
19231,0,1,458584,belgium,5107046,67.113
19231,0,1,163850,bosnia_herzegovina,172248,NA
19231,0,1,393233,bulgaria,562738,70.564
19231,0,1,660903,czech_republic,941272,64.236
19231,0,1,83102,denmark,498729,61.837
19231,0,1,71961,estonia,121244,60.259
19231,0,1,72679,finland,1133121,56.962
19231,0,1,683404,france,6220522,71.161
19231,0,1,3678082,germany,28673682,64.76
19231,0,1,165411.75,hungary,2676136,73.702
19231,0,1,2769109,italy,4790114,78.233
19231,0,1,24062,lithuania,188039,63.959
19231,0,1,2528.5,luxembourg,302125,66.816
19231,0,1,1075445.75,netherlands,5918019,65.522
19231,0,1,33188,norway,1760924,58.724
19231,0,1,2058493,poland,2692324,67.019
19231,0,1,353899,portugal,767318,70.526
19231,0,1,311593.5,romania,3565141,78.928
