mth,country,category,category_group,mwh
2015-04-01,norway,fossil_gas,fossil,210182
2015-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,808066
2015-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8241369
2015-04-01,norway,other,other,30569
2015-04-01,norway,wind_onshore,renewable_ex_nuclear,169080
2016-04-01,norway,fossil_gas,fossil,217355
2016-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,804406
2016-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8483965
2016-04-01,norway,other,other,7931
2016-04-01,norway,wind_onshore,renewable_ex_nuclear,121725
2017-04-01,norway,fossil_gas,fossil,214943
2017-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,756824
2017-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8820425
2017-04-01,norway,other,other,398
2017-04-01,norway,wind_onshore,renewable_ex_nuclear,165636
2018-04-01,norway,fossil_gas,fossil,219206
2018-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,751786
2018-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7849211
2018-04-01,norway,other,other,93298
2018-04-01,norway,wind_onshore,renewable_ex_nuclear,188345
2019-04-01,norway,fossil_gas,fossil,223199
2019-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,703910
2019-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7255160
2019-04-01,norway,other,other,3474
2019-04-01,norway,wind_onshore,renewable_ex_nuclear,302898
2020-04-01,norway,fossil_gas,fossil,222270
2020-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,732084
2020-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9307916
2020-04-01,norway,other,other,24811
2020-04-01,norway,wind_onshore,renewable_ex_nuclear,574114
2021-04-01,norway,fossil_gas,fossil,48372
2021-04-01,norway,hydro_pumped_storage,renewable_ex_nuclear,532696
2021-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,605794
2021-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8334544
2021-04-01,norway,other_renewable,renewable_ex_nuclear,19984
2021-04-01,norway,waste,fossil,17938
2021-04-01,norway,wind_onshore,renewable_ex_nuclear,667874
2022-04-01,norway,fossil_gas,fossil,42523
2022-04-01,norway,hydro_pumped_storage,renewable_ex_nuclear,151216
2022-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1239612
2022-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6966495
2022-04-01,norway,other_renewable,renewable_ex_nuclear,33751
2022-04-01,norway,waste,fossil,18894
2022-04-01,norway,wind_onshore,renewable_ex_nuclear,732772
2023-04-01,norway,fossil_gas,fossil,134402
2023-04-01,norway,hydro_pumped_storage,renewable_ex_nuclear,82634
2023-04-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1829023
2023-04-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7215472
2023-04-01,norway,other_renewable,renewable_ex_nuclear,25992
2023-04-01,norway,waste,fossil,14212
2023-04-01,norway,wind_onshore,renewable_ex_nuclear,958806
2015-05-01,norway,fossil_gas,fossil,212251
2015-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1052766
2015-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7527981
2015-05-01,norway,other,other,51034
2015-05-01,norway,wind_onshore,renewable_ex_nuclear,123574
2016-05-01,norway,fossil_gas,fossil,223600
2016-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1119299
2016-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8224122
2016-05-01,norway,other,other,11978
2016-05-01,norway,wind_onshore,renewable_ex_nuclear,108023
2017-05-01,norway,fossil_gas,fossil,146842
2017-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,940926
2017-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8401940
2017-05-01,norway,other,other,4944
2017-05-01,norway,wind_onshore,renewable_ex_nuclear,126229
2018-05-01,norway,fossil_gas,fossil,214829
2018-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1085250
2018-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6819593
2018-05-01,norway,other,other,173938
2018-05-01,norway,wind_onshore,renewable_ex_nuclear,187831
2019-05-01,norway,fossil_gas,fossil,214977
2019-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,974932
2019-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6575696
2019-05-01,norway,other,other,2523
2019-05-01,norway,wind_onshore,renewable_ex_nuclear,289577
2020-05-01,norway,fossil_gas,fossil,168834
2020-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,796323
2020-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8633478
2020-05-01,norway,other,other,24851
2020-05-01,norway,wind_onshore,renewable_ex_nuclear,468727
2021-05-01,norway,fossil_gas,fossil,54343
2021-05-01,norway,hydro_pumped_storage,renewable_ex_nuclear,375301
2021-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,879715
2021-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8494429
2021-05-01,norway,other_renewable,renewable_ex_nuclear,20394
2021-05-01,norway,waste,fossil,22368
2021-05-01,norway,wind_onshore,renewable_ex_nuclear,431835
2022-05-01,norway,fossil_gas,fossil,36027
2022-05-01,norway,hydro_pumped_storage,renewable_ex_nuclear,45733
2022-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1992756
2022-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6117620
2022-05-01,norway,other_renewable,renewable_ex_nuclear,35137
2022-05-01,norway,waste,fossil,19680
2022-05-01,norway,wind_onshore,renewable_ex_nuclear,990415
2023-05-01,norway,fossil_gas,fossil,39186
2023-05-01,norway,hydro_pumped_storage,renewable_ex_nuclear,28958
2023-05-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2675711
2023-05-01,norway,hydro_water_reservoir,renewable_ex_nuclear,5630555
2023-05-01,norway,other_renewable,renewable_ex_nuclear,12921
2023-05-01,norway,waste,fossil,25431
2023-05-01,norway,wind_onshore,renewable_ex_nuclear,1019712
2015-06-01,norway,fossil_gas,fossil,204909
2015-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1101424
2015-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7788655
2015-06-01,norway,other,other,40122
2015-06-01,norway,wind_onshore,renewable_ex_nuclear,139199
2016-06-01,norway,fossil_gas,fossil,190289
2016-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1000407
2016-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8007542
2016-06-01,norway,other,other,34739
2016-06-01,norway,wind_onshore,renewable_ex_nuclear,106649
2017-06-01,norway,fossil_gas,fossil,177767
2017-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1063715
2017-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7421903
2017-06-01,norway,other,other,7093
2017-06-01,norway,wind_onshore,renewable_ex_nuclear,122882
2018-06-01,norway,fossil_gas,fossil,203428
2018-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,752121
2018-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6698776
2018-06-01,norway,other,other,131186
2018-06-01,norway,wind_onshore,renewable_ex_nuclear,179309
2019-06-01,norway,fossil_gas,fossil,216828
2019-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1037094
2019-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6174940
2019-06-01,norway,other,other,4125
2019-06-01,norway,wind_onshore,renewable_ex_nuclear,303305
2020-06-01,norway,fossil_gas,fossil,159526
2020-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1057388
2020-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7252247
2020-06-01,norway,other,other,34075
2020-06-01,norway,wind_onshore,renewable_ex_nuclear,314763
2021-06-01,norway,fossil_gas,fossil,49549
2021-06-01,norway,hydro_pumped_storage,renewable_ex_nuclear,377904
2021-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,942110
2021-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7793287
2021-06-01,norway,other_renewable,renewable_ex_nuclear,19801
2021-06-01,norway,waste,fossil,20138
2021-06-01,norway,wind_onshore,renewable_ex_nuclear,481680
2022-06-01,norway,fossil_gas,fossil,80207
2022-06-01,norway,hydro_pumped_storage,renewable_ex_nuclear,34483
2022-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2388383
2022-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6513399
2022-06-01,norway,other_renewable,renewable_ex_nuclear,24358
2022-06-01,norway,waste,fossil,19793
2022-06-01,norway,wind_onshore,renewable_ex_nuclear,611813
2023-06-01,norway,fossil_gas,fossil,22644
2023-06-01,norway,hydro_pumped_storage,renewable_ex_nuclear,15943
2023-06-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2466456
2023-06-01,norway,hydro_water_reservoir,renewable_ex_nuclear,5975812
2023-06-01,norway,other_renewable,renewable_ex_nuclear,20050
2023-06-01,norway,waste,fossil,20385
2023-06-01,norway,wind_onshore,renewable_ex_nuclear,569473
2015-07-01,norway,fossil_gas,fossil,205854
2015-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1008375
2015-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6684575
2015-07-01,norway,other,other,30911
2015-07-01,norway,wind_onshore,renewable_ex_nuclear,97231
2016-07-01,norway,fossil_gas,fossil,210038
2016-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,844094
2016-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7148638
2016-07-01,norway,other,other,47900
2016-07-01,norway,wind_onshore,renewable_ex_nuclear,85343
2017-07-01,norway,fossil_gas,fossil,233185
2017-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,811869
2017-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7853732
2017-07-01,norway,other,other,11219
2017-07-01,norway,wind_onshore,renewable_ex_nuclear,100311
2018-07-01,norway,fossil_gas,fossil,229841
2018-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,435020
2018-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7182513
2018-07-01,norway,other,other,121162
2018-07-01,norway,wind_onshore,renewable_ex_nuclear,127395
2019-07-01,norway,fossil_gas,fossil,208518
2019-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,636468
2019-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7217395
2019-07-01,norway,other,other,5045
2019-07-01,norway,wind_onshore,renewable_ex_nuclear,251066
2020-07-01,norway,fossil_gas,fossil,163540
2020-07-01,norway,hydro_pumped_storage,renewable_ex_nuclear,319244
2020-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,845428
2020-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7431383
2020-07-01,norway,other,other,9941
2020-07-01,norway,other_renewable,renewable_ex_nuclear,18151
2020-07-01,norway,waste,fossil,34556
2020-07-01,norway,wind_onshore,renewable_ex_nuclear,434361
2021-07-01,norway,fossil_gas,fossil,56187
2021-07-01,norway,hydro_pumped_storage,renewable_ex_nuclear,545984
2021-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,595738
2021-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7294459
2021-07-01,norway,other_renewable,renewable_ex_nuclear,30532
2021-07-01,norway,waste,fossil,18965
2021-07-01,norway,wind_onshore,renewable_ex_nuclear,533729
2022-07-01,norway,fossil_gas,fossil,111441
2022-07-01,norway,hydro_pumped_storage,renewable_ex_nuclear,15008
2022-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2060121
2022-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,5883837
2022-07-01,norway,other_renewable,renewable_ex_nuclear,24727
2022-07-01,norway,waste,fossil,22547
2022-07-01,norway,wind_onshore,renewable_ex_nuclear,800748
2023-07-01,norway,fossil_gas,fossil,5075
2023-07-01,norway,hydro_pumped_storage,renewable_ex_nuclear,469
2023-07-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,530939
2023-07-01,norway,hydro_water_reservoir,renewable_ex_nuclear,1158716
2023-07-01,norway,other_renewable,renewable_ex_nuclear,6751
2023-07-01,norway,waste,fossil,7046
2023-07-01,norway,wind_onshore,renewable_ex_nuclear,119714
2015-08-01,norway,fossil_gas,fossil,214880
2015-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,941451
2015-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7681816
2015-08-01,norway,other,other,35082
2015-08-01,norway,wind_onshore,renewable_ex_nuclear,127287
2016-08-01,norway,fossil_gas,fossil,227109
2016-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,894151
2016-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7525053
2016-08-01,norway,other,other,44889
2016-08-01,norway,wind_onshore,renewable_ex_nuclear,108260
2017-08-01,norway,fossil_gas,fossil,230823
2017-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1009315
2017-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8188705
2017-08-01,norway,other,other,21446
2017-08-01,norway,wind_onshore,renewable_ex_nuclear,125520
2018-08-01,norway,fossil_gas,fossil,228127
2018-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,668570
2018-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7605197
2018-08-01,norway,other,other,34094
2018-08-01,norway,wind_onshore,renewable_ex_nuclear,169638
2019-08-01,norway,fossil_gas,fossil,197451
2019-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,697759
2019-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7095522
2019-08-01,norway,other,other,9492
2019-08-01,norway,wind_onshore,renewable_ex_nuclear,261054
2020-08-01,norway,fossil_gas,fossil,167553
2020-08-01,norway,hydro_pumped_storage,renewable_ex_nuclear,291503
2020-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,696352
2020-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8452633
2020-08-01,norway,other,other,12514
2020-08-01,norway,other_renewable,renewable_ex_nuclear,20919
2020-08-01,norway,waste,fossil,31456
2020-08-01,norway,wind_onshore,renewable_ex_nuclear,363565
2021-08-01,norway,fossil_gas,fossil,59253
2021-08-01,norway,hydro_pumped_storage,renewable_ex_nuclear,677462
2021-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,514721
2021-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7121636
2021-08-01,norway,other_renewable,renewable_ex_nuclear,31709
2021-08-01,norway,waste,fossil,13312
2021-08-01,norway,wind_onshore,renewable_ex_nuclear,448678
2022-08-01,norway,fossil_gas,fossil,137236
2022-08-01,norway,hydro_pumped_storage,renewable_ex_nuclear,58351
2022-08-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1694327
2022-08-01,norway,hydro_water_reservoir,renewable_ex_nuclear,6647030
2022-08-01,norway,other_renewable,renewable_ex_nuclear,25552
2022-08-01,norway,waste,fossil,19608
2022-08-01,norway,wind_onshore,renewable_ex_nuclear,731929
2015-09-01,norway,fossil_gas,fossil,201895
2015-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1019758
2015-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8197662
2015-09-01,norway,other,other,38094
2015-09-01,norway,wind_onshore,renewable_ex_nuclear,142995
2016-09-01,norway,fossil_gas,fossil,155588
2016-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,696110
2016-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7747494
2016-09-01,norway,wind_onshore,renewable_ex_nuclear,123460
2017-09-01,norway,fossil_gas,fossil,176995
2017-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,768154
2017-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7024455
2017-09-01,norway,other,other,85383
2017-09-01,norway,wind_onshore,renewable_ex_nuclear,135231
2018-09-01,norway,fossil_gas,fossil,226241
2018-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,804289
2018-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8061363
2018-09-01,norway,other,other,23298
2018-09-01,norway,wind_onshore,renewable_ex_nuclear,300612
2019-09-01,norway,fossil_gas,fossil,200922
2019-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,853251
2019-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7788191
2019-09-01,norway,other,other,7952
2019-09-01,norway,wind_onshore,renewable_ex_nuclear,414128
2020-09-01,norway,fossil_gas,fossil,101450
2020-09-01,norway,hydro_pumped_storage,renewable_ex_nuclear,331245
2020-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,617120
2020-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8447464
2020-09-01,norway,other,other,11493
2020-09-01,norway,other_renewable,renewable_ex_nuclear,19444
2020-09-01,norway,waste,fossil,9511
2020-09-01,norway,wind_onshore,renewable_ex_nuclear,683451
2021-09-01,norway,fossil_gas,fossil,54413
2021-09-01,norway,hydro_pumped_storage,renewable_ex_nuclear,620924
2021-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,502985
2021-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7603038
2021-09-01,norway,other_renewable,renewable_ex_nuclear,30675
2021-09-01,norway,waste,fossil,11336
2021-09-01,norway,wind_onshore,renewable_ex_nuclear,740654
2022-09-01,norway,fossil_gas,fossil,121898
2022-09-01,norway,hydro_pumped_storage,renewable_ex_nuclear,41288
2022-09-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1157080
2022-09-01,norway,hydro_water_reservoir,renewable_ex_nuclear,4871719
2022-09-01,norway,other_renewable,renewable_ex_nuclear,17131
2022-09-01,norway,waste,fossil,14624
2022-09-01,norway,wind_onshore,renewable_ex_nuclear,853074
2015-10-01,norway,fossil_gas,fossil,193040
2015-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,796917
2015-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8790340
2015-10-01,norway,other,other,35688
2015-10-01,norway,wind_onshore,renewable_ex_nuclear,168754
2016-10-01,norway,fossil_gas,fossil,208058
2016-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,635506
2016-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9594699
2016-10-01,norway,other,other,434
2016-10-01,norway,wind_onshore,renewable_ex_nuclear,143319
2017-10-01,norway,fossil_gas,fossil,232578
2017-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1022210
2017-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9007603
2017-10-01,norway,other,other,67725
2017-10-01,norway,wind_onshore,renewable_ex_nuclear,292206
2018-10-01,norway,fossil_gas,fossil,211858
2018-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,836858
2018-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9769360
2018-10-01,norway,other,other,86591
2018-10-01,norway,wind_onshore,renewable_ex_nuclear,338219
2019-10-01,norway,fossil_gas,fossil,213684
2019-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,864533
2019-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8609941
2019-10-01,norway,other,other,1088
2019-10-01,norway,wind_onshore,renewable_ex_nuclear,368623
2020-10-01,norway,fossil_gas,fossil,5973
2020-10-01,norway,hydro_pumped_storage,renewable_ex_nuclear,357181
2020-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,803801
2020-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9466798
2020-10-01,norway,other,other,10754
2020-10-01,norway,other_renewable,renewable_ex_nuclear,8082
2020-10-01,norway,waste,fossil,12924
2020-10-01,norway,wind_onshore,renewable_ex_nuclear,697270
2021-10-01,norway,fossil_gas,fossil,52317
2021-10-01,norway,hydro_pumped_storage,renewable_ex_nuclear,431398
2021-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1182236
2021-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,7447593
2021-10-01,norway,other_renewable,renewable_ex_nuclear,26600
2021-10-01,norway,waste,fossil,18742
2021-10-01,norway,wind_onshore,renewable_ex_nuclear,1100604
2022-10-01,norway,fossil_gas,fossil,132652
2022-10-01,norway,hydro_pumped_storage,renewable_ex_nuclear,23210
2022-10-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2122079
2022-10-01,norway,hydro_water_reservoir,renewable_ex_nuclear,5787302
2022-10-01,norway,other_renewable,renewable_ex_nuclear,21654
2022-10-01,norway,waste,fossil,13348
2022-10-01,norway,wind_onshore,renewable_ex_nuclear,1236096
2015-11-01,norway,fossil_gas,fossil,199510
2015-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,760525
2015-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10135319
2015-11-01,norway,other,other,20119
2015-11-01,norway,wind_onshore,renewable_ex_nuclear,177481
2016-11-01,norway,fossil_gas,fossil,214950
2016-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,690266
2016-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10189667
2016-11-01,norway,other,other,5418
2016-11-01,norway,wind_onshore,renewable_ex_nuclear,196646
2017-11-01,norway,fossil_gas,fossil,219028
2017-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,833123
2017-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10628038
2017-11-01,norway,other,other,49432
2017-11-01,norway,wind_onshore,renewable_ex_nuclear,269389
2018-11-01,norway,fossil_gas,fossil,209347
2018-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,751219
2018-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10044619
2018-11-01,norway,other,other,57671
2018-11-01,norway,wind_onshore,renewable_ex_nuclear,284918
2019-11-01,norway,fossil_gas,fossil,208241
2019-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,608228
2019-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9512321
2019-11-01,norway,other,other,738
2019-11-01,norway,wind_onshore,renewable_ex_nuclear,412176
2020-11-01,norway,fossil_gas,fossil,47739
2020-11-01,norway,hydro_pumped_storage,renewable_ex_nuclear,323280
2020-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,998767
2020-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8852694
2020-11-01,norway,other,other,10208
2020-11-01,norway,other_renewable,renewable_ex_nuclear,14151
2020-11-01,norway,waste,fossil,17955
2020-11-01,norway,wind_onshore,renewable_ex_nuclear,1054903
2021-11-01,norway,fossil_gas,fossil,54855
2021-11-01,norway,hydro_pumped_storage,renewable_ex_nuclear,208544
2021-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2181953
2021-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8901546
2021-11-01,norway,other_renewable,renewable_ex_nuclear,27978
2021-11-01,norway,waste,fossil,20159
2021-11-01,norway,wind_onshore,renewable_ex_nuclear,1083466
2022-11-01,norway,fossil_gas,fossil,120140
2022-11-01,norway,hydro_pumped_storage,renewable_ex_nuclear,82985
2022-11-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2172008
2022-11-01,norway,hydro_water_reservoir,renewable_ex_nuclear,8459141
2022-11-01,norway,other_renewable,renewable_ex_nuclear,29955
2022-11-01,norway,waste,fossil,12189
2022-11-01,norway,wind_onshore,renewable_ex_nuclear,1462789
2015-12-01,norway,fossil_gas,fossil,241333
2015-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,868105
2015-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10808770
2015-12-01,norway,other,other,2450
2015-12-01,norway,wind_onshore,renewable_ex_nuclear,248010
2016-12-01,norway,fossil_gas,fossil,219103
2016-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,757475
2016-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10552823
2016-12-01,norway,other,other,10163
2016-12-01,norway,wind_onshore,renewable_ex_nuclear,250001
2017-12-01,norway,fossil_gas,fossil,217842
2017-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,767881
2017-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10936065
2017-12-01,norway,other,other,42450
2017-12-01,norway,wind_onshore,renewable_ex_nuclear,289783
2018-12-01,norway,fossil_gas,fossil,235589
2018-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,622491
2018-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10522889
2018-12-01,norway,other,other,103494
2018-12-01,norway,wind_onshore,renewable_ex_nuclear,347407
2019-12-01,norway,fossil_gas,fossil,229982
2019-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,744762
2019-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9039490
2019-12-01,norway,other,other,8828
2019-12-01,norway,wind_onshore,renewable_ex_nuclear,655865
2020-12-01,norway,fossil_gas,fossil,52997
2020-12-01,norway,hydro_pumped_storage,renewable_ex_nuclear,573556
2020-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,780204
2020-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,11359925
2020-12-01,norway,other,other,1069
2020-12-01,norway,other_renewable,renewable_ex_nuclear,21797
2020-12-01,norway,waste,fossil,17991
2020-12-01,norway,wind_onshore,renewable_ex_nuclear,1044179
2021-12-01,norway,fossil_gas,fossil,52948
2021-12-01,norway,hydro_pumped_storage,renewable_ex_nuclear,333242
2021-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1614652
2021-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,10168356
2021-12-01,norway,other_renewable,renewable_ex_nuclear,24734
2021-12-01,norway,waste,fossil,15401
2021-12-01,norway,wind_onshore,renewable_ex_nuclear,1178849
2022-12-01,norway,fossil_gas,fossil,127007
2022-12-01,norway,hydro_pumped_storage,renewable_ex_nuclear,249727
2022-12-01,norway,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1520807
2022-12-01,norway,hydro_water_reservoir,renewable_ex_nuclear,9136160
2022-12-01,norway,other_renewable,renewable_ex_nuclear,36380
2022-12-01,norway,waste,fossil,14311
2022-12-01,norway,wind_onshore,renewable_ex_nuclear,1220422
2015-01-01,poland,biomass,renewable_ex_nuclear,51042
2015-01-01,poland,fossil_brown_coal_lignite,fossil,3405464
2015-01-01,poland,fossil_coal_derived_gas,fossil,36636
2015-01-01,poland,fossil_gas,fossil,337608
2015-01-01,poland,fossil_hard_coal,fossil,5845233
2015-01-01,poland,hydro_pumped_storage,renewable_ex_nuclear,69520
2015-01-01,poland,hydro_run_of_river_and_poundage,renewable_ex_nuclear,140913
2015-01-01,poland,hydro_water_reservoir,renewable_ex_nuclear,9285
2015-01-01,poland,wind_onshore,renewable_ex_nuclear,942534
2016-01-01,poland,biomass,renewable_ex_nuclear,145569
2016-01-01,poland,fossil_brown_coal_lignite,fossil,3127305
2016-01-01,poland,fossil_coal_derived_gas,fossil,34707
2016-01-01,poland,fossil_gas,fossil,393926
2016-01-01,poland,fossil_hard_coal,fossil,6547854
